published_at,final_text,final_text (tokenize),label
2025-05-24 19:39:24,tunas siplin jiwa patriotisme penghianan antek asing tubuh organisasi organisasi komnas ham,"['tunas', 'siplin', 'jiwa', 'patriotisme', 'penghianan', 'antek', 'asing', 'tubuh', 'organisasi', 'organisasi', 'komnas', 'ham']",1
2025-05-24 19:04:26,campur,['campur'],2
2025-05-24 19:02:17,setujuangkut,['setujuangkut'],2
2025-05-24 18:37:56,brobagus bijak pandaijujurn korupsi amanah,"['brobagus', 'bijak', 'pandaijujurn', 'korupsi', 'amanah']",1
2025-05-24 17:18:41,bubar,['bubar'],2
2025-05-24 16:55:52,setujubiar bermoralhormat,"['setujubiar', 'bermoralhormat']",1
2025-05-24 16:53:32,perut gendut,"['perut', 'gendut']",2
2025-05-24 16:45:07,,[],1
2025-05-24 16:09:21,lanjutkn,['lanjutkn'],1
2025-05-24 15:45:47,efek jera suka an,"['efek', 'jera', 'suka', 'an']",1
2025-05-24 15:38:24,yaelah hai topeng mata klau siksa,"['yaelah', 'hai', 'topeng', 'mata', 'klau', 'siksa']",2
2025-05-24 15:16:40,bagus salah,"['bagus', 'salah']",1
2025-05-24 15:15:36,,[],1
2025-05-24 14:43:28,biarrakyat mudah tindas hidup maha siswaa,"['biarrakyat', 'mudah', 'tindas', 'hidup', 'maha', 'siswaa']",1
2025-05-24 14:37:32,,[],1
2025-05-24 14:09:54,semangat abang kuat tangan tumpas jahat,"['semangat', 'abang', 'kuat', 'tangan', 'tumpas', 'jahat']",2
2025-05-24 14:09:23,minggiiiiiir,['minggiiiiiir'],1
2025-05-24 14:07:01,kelean duduk,"['kelean', 'duduk']",2
2025-05-24 13:54:00,selesai pulang jamin patuh khawatir buruk bangun siang,"['selesai', 'pulang', 'jamin', 'patuh', 'khawatir', 'buruk', 'bangun', 'siang']",1
2025-05-24 13:51:06,sangaat,['sangaat'],1
2025-05-24 13:43:09,setujuuuuuu,['setujuuuuuu'],1
2025-05-24 13:40:28,mala,['mala'],2
2025-05-24 13:27:35,dprkomnashamsuruh mandi sumur kembang lari keliling monas ampun sang cipta,"['dprkomnashamsuruh', 'mandi', 'sumur', 'kembang', 'lari', 'keliling', 'monas', 'ampun', 'sang', 'cipta']",2
2025-05-24 13:27:03,sukses,['sukses'],1
2025-05-24 13:20:57,indonesiaspt eropa,"['indonesiaspt', 'eropa']",2
2025-05-24 13:07:28,komnashamdpr sebb hilang wang agihkn golong,"['komnashamdpr', 'sebb', 'hilang', 'wang', 'agihkn', 'golong']",2
2025-05-24 13:06:43,,[],1
2025-05-24 12:59:10,dimasukin,['dimasukin'],2
2025-05-24 12:57:58,ptingnya moral pancasila pspb uud gbhn jman harto landas plonga plongo main gadget majelis musyawarat prlu dtatar sidang tidur duitjln fll,"['ptingnya', 'moral', 'pancasila', 'pspb', 'uud', 'gbhn', 'jman', 'harto', 'landas', 'plonga', 'plongo', 'main', 'gadget', 'majelis', 'musyawarat', 'prlu', 'dtatar', 'sidang', 'tidur', 'duitjln', 'fll']",2
2025-05-24 12:37:18,takut rehabilitasi penjara kumpul jahat senior luas link dunia jahat dasar salah gaul,"['takut', 'rehabilitasi', 'penjara', 'kumpul', 'jahat', 'senior', 'luas', 'link', 'dunia', 'jahat', 'dasar', 'salah', 'gaul']",1
2025-05-24 12:33:15,maju resah antek jajah mandiri susah dibodohin,"['maju', 'resah', 'antek', 'jajah', 'mandiri', 'susah', 'dibodohin']",2
2025-05-24 12:32:19,komnas ham dprklu prrlu gemleng militerspya otaknxa cuci bersih,"['komnas', 'ham', 'dprklu', 'prrlu', 'gemleng', 'militerspya', 'otaknxa', 'cuci', 'bersih']",2
2025-05-24 12:29:00,enak gasetuju suara didengerin,"['enak', 'gasetuju', 'suara', 'didengerin']",2
2025-05-24 12:27:16,bubar bentuk,"['bubar', 'bentuk']",2
2025-05-24 12:17:51,positif lingkung,"['positif', 'lingkung']",1
2025-05-24 12:09:26,bagus bagus merekalh,"['bagus', 'bagus', 'merekalh']",1
2025-05-24 12:04:08,tfk laku sjuntunglah idd nmnya bal ortj sdgn,"['tfk', 'laku', 'sjuntunglah', 'idd', 'nmnya', 'bal', 'ortj', 'sdgn']",1
2025-05-24 11:47:51,satuju,['satuju'],1
2025-05-24 11:35:39,lempeng,['lempeng'],2
2025-05-24 11:28:15,,[],2
2025-05-24 11:27:35,luarbiasa bacok tawur,"['luarbiasa', 'bacok', 'tawur']",1
2025-05-24 11:25:01,bodoh gonlok bodoh i habis merdekan cerdas,"['bodoh', 'gonlok', 'bodoh', 'i', 'habis', 'merdekan', 'cerdas']",1
2025-05-24 11:07:54,gaaas puuoooollll,"['gaaas', 'puuoooollll']",1
2025-05-24 11:02:25,latih,['latih'],2
2025-05-24 10:58:07,laki bela,"['laki', 'bela']",1
2025-05-24 10:49:46,sekalisangat pendidikanpelatihan membetuk pribadi tersiplin fisik,"['sekalisangat', 'pendidikanpelatihan', 'membetuk', 'pribadi', 'tersiplin', 'fisik']",1
2025-05-24 10:45:31,bagus bnyak aktivitas fikiran negatif rajin olahraga raga sisi mngurangi jajan,"['bagus', 'bnyak', 'aktivitas', 'fikiran', 'negatif', 'rajin', 'olahraga', 'raga', 'sisi', 'mngurangi', 'jajan']",1
2025-05-24 10:41:41,titik,['titik'],1
2025-05-24 09:52:07,persen baaageeeettttt,"['persen', 'baaageeeettttt']",1
2025-05-24 09:51:58,seeetuuuujuuuu,['seeetuuuujuuuu'],1
2025-05-24 09:24:23,jurus negeri,"['jurus', 'negeri']",1
2025-05-24 09:12:23,,[],1
2025-05-24 08:56:26,sdgkan preman lgsung lupa,"['sdgkan', 'preman', 'lgsung', 'lupa']",1
2025-05-24 08:33:57,setujuuuuu,['setujuuuuu'],1
2025-05-24 08:25:57,cocok dprri komnas ham militerperlu latih,"['cocok', 'dprri', 'komnas', 'ham', 'militerperlu', 'latih']",2
2025-05-24 08:22:45,kuwat tumbuh semangat majuselamat juang cerah,"['kuwat', 'tumbuh', 'semangat', 'majuselamat', 'juang', 'cerah']",2
2025-05-24 08:15:57,latih mandiri cekat,"['latih', 'mandiri', 'cekat']",1
2025-05-24 08:03:50,bgitu sdm rendah mrka fisik manfaat ms dpn,"['bgitu', 'sdm', 'rendah', 'mrka', 'fisik', 'manfaat', 'ms', 'dpn']",2
2025-05-24 07:57:34,in tobat sholeh abayka,"['in', 'tobat', 'sholeh', 'abayka']",1
2025-05-24 07:56:11,alkhamdulillahirobbilalamiin elegan amerika serikat,"['alkhamdulillahirobbilalamiin', 'elegan', 'amerika', 'serikat']",1
2025-05-24 07:19:46,bagus latih kelak kesatria cinta nusa,"['bagus', 'latih', 'kelak', 'kesatria', 'cinta', 'nusa']",1
2025-05-24 06:56:52,setujuu,['setujuu'],1
2025-05-24 06:45:29,persen bngt,"['persen', 'bngt']",1
2025-05-24 06:07:38,,[],1
2025-05-24 06:04:34,angita yabiar omonquotaj bpkquotyng pinter komnas ham lebi baikhayo ber kompetisi gagas bagus,"['angita', 'yabiar', 'omonquotaj', 'bpkquotyng', 'pinter', 'komnas', 'ham', 'lebi', 'baikhayo', 'ber', 'kompetisi', 'gagas', 'bagus']",2
2025-05-24 05:46:07,komnas ham,"['komnas', 'ham']",2
2025-05-24 05:26:28,senayan latsar mfd,"['senayan', 'latsar', 'mfd']",2
2025-05-24 05:25:08,bubar gaung nyinyir nampak,"['bubar', 'gaung', 'nyinyir', 'nampak']",2
2025-05-24 05:19:47,astqvityullh suka biarkn tawurn judi blap mtor malas skolh gampang rusak morl iman,"['astqvityullh', 'suka', 'biarkn', 'tawurn', 'judi', 'blap', 'mtor', 'malas', 'skolh', 'gampang', 'rusak', 'morl', 'iman']",2
2025-05-24 05:14:24,gembleng lbih tolol sperti huni gedung,"['gembleng', 'lbih', 'tolol', 'sperti', 'huni', 'gedung']",1
2025-05-24 05:11:38,persen,['persen'],1
2025-05-24 04:21:51,digebukin edukasi jasmani rohani,"['digebukin', 'edukasi', 'jasmani', 'rohani']",1
2025-05-24 04:14:25,dibleng,['dibleng'],1
2025-05-24 04:07:59,andai masalahsetidak tanam pribadi,"['andai', 'masalahsetidak', 'tanam', 'pribadi']",1
2025-05-24 03:51:14,kriminal resah berlanjutb giat perempuan amin,"['kriminal', 'resah', 'berlanjutb', 'giat', 'perempuan', 'amin']",1
2025-05-24 03:27:30,,[],1
2025-05-24 03:04:35,lawan tanding maju log,"['lawan', 'tanding', 'maju', 'log']",1
2025-05-24 03:03:20,model,['model'],2
2025-05-24 03:03:01,swguju,['swguju'],1
2025-05-24 02:53:02,bentuk jiwa sikap modal tentatara minat,"['bentuk', 'jiwa', 'sikap', 'modal', 'tentatara', 'minat']",1
2025-05-24 02:48:42,setujuuuuuu bangettt,"['setujuuuuuu', 'bangettt']",1
2025-05-24 02:48:33,dipangkasjadi foyaquotkenapa sekrang artisquotbanyak nyalon lelah duduk manis main hp ngecuprus mulut doankmasalah becus,"['dipangkasjadi', 'foyaquotkenapa', 'sekrang', 'artisquotbanyak', 'nyalon', 'lelah', 'duduk', 'manis', 'main', 'hp', 'ngecuprus', 'mulut', 'doankmasalah', 'becus']",2
2025-05-24 02:11:57,salah,['salah'],1
2025-05-24 02:09:18,bangetdpr bubar ajacuma korupsi,"['bangetdpr', 'bubar', 'ajacuma', 'korupsi']",1
2025-05-24 01:49:37,asrama jasmani rohani mantap,"['asrama', 'jasmani', 'rohani', 'mantap']",2
2025-05-24 01:49:26,,[],1
2025-05-24 01:49:06,dprnya bubar,"['dprnya', 'bubar']",2
2025-05-24 01:37:18,,[],1
2025-05-24 01:35:41,bagus,['bagus'],2
2025-05-24 01:33:44,takut prestasi semangat berfikir kritis syukursyukur maju kembang,"['takut', 'prestasi', 'semangat', 'berfikir', 'kritis', 'syukursyukur', 'maju', 'kembang']",2
2025-05-24 01:31:19,giat komnas ham pelihara cegah maju,"['giat', 'komnas', 'ham', 'pelihara', 'cegah', 'maju']",2
2025-05-27 09:17:27,the,['the'],1
2025-05-26 02:19:58,semangat,['semangat'],1
2025-05-25 06:56:35,yatolong infon,"['yatolong', 'infon']",2
2025-05-23 22:49:25,swtamiiinnnn,['swtamiiinnnn'],2
2025-05-23 22:48:49,,[],2
2025-05-22 23:42:16,titip,['titip'],2
2025-05-19 13:10:29,hebat kelak rezeki durian black thorn musang king salam cinta durian,"['hebat', 'kelak', 'rezeki', 'durian', 'black', 'thorn', 'musang', 'king', 'salam', 'cinta', 'durian']",1
2025-05-18 12:08:39,mantap provinsi,"['mantap', 'provinsi']",1
2025-05-18 05:08:27,satpamjd bagamana smpe ilmu resap hidup shari bekerjamantap,"['satpamjd', 'bagamana', 'smpe', 'ilmu', 'resap', 'hidup', 'shari', 'bekerjamantap']",1
2025-05-17 09:04:25,limpah sdm tangguhpropinsi maju insyaallah,"['limpah', 'sdm', 'tangguhpropinsi', 'maju', 'insyaallah']",1
2025-05-15 08:06:58,putra putri bgsa lagismangat armed,"['putra', 'putri', 'bgsa', 'lagismangat', 'armed']",1
2025-05-15 08:05:16,armed selamat juang rubah perilaku aceh hgg meraoke,"['armed', 'selamat', 'juang', 'rubah', 'perilaku', 'aceh', 'hgg', 'meraoke']",1
2025-05-14 13:54:58,,[],2
2025-05-14 10:17:51,bagusupaya cerdas begitugk mikir kadang paksa,"['bagusupaya', 'cerdas', 'begitugk', 'mikir', 'kadang', 'paksa']",1
2025-05-13 12:22:55,luaaaaar the one for luck,"['luaaaaar', 'the', 'one', 'for', 'luck']",1
2025-05-08 16:36:55,mantap ulang,"['mantap', 'ulang']",1
2025-05-07 04:44:18,guru janganbtersinggung keras kekeeasan donghayati nicontoh mulyadiyg amanah bakat nyaah tmrakyat,"['guru', 'janganbtersinggung', 'keras', 'kekeeasan', 'donghayati', 'nicontoh', 'mulyadiyg', 'amanah', 'bakat', 'nyaah', 'tmrakyat']",1
2025-05-06 14:04:27,mantap susah nyobain dik hahaha nyobain ajh bahagia bocah bocah,"['mantap', 'susah', 'nyobain', 'dik', 'hahaha', 'nyobain', 'ajh', 'bahagia', 'bocah', 'bocah']",1
2025-05-05 14:59:37,maantaaapp,['maantaaapp'],1
2025-05-05 11:51:33,cocok kota pindah,"['cocok', 'kota', 'pindah']",2
2025-05-05 08:01:49,keren euyy,"['keren', 'euyy']",1
2025-05-05 05:14:34,,[],1
2025-05-05 04:17:30,mantap,['mantap'],1
2025-05-04 23:55:46,dik akhlak utama,"['dik', 'akhlak', 'utama']",2
2025-05-04 14:58:28,latih fisik berat got selokan pqrit bersih toilet tan angkat batu supqya kapok malaj masik gratis harap palsu pura,"['latih', 'fisik', 'berat', 'got', 'selokan', 'pqrit', 'bersih', 'toilet', 'tan', 'angkat', 'batu', 'supqya', 'kapok', 'malaj', 'masik', 'gratis', 'harap', 'palsu', 'pura']",2
2025-05-04 11:24:45,mantap positip,"['mantap', 'positip']",1
2025-05-04 10:31:32,bela maju korea selatan,"['bela', 'maju', 'korea', 'selatan']",1
2025-05-04 07:55:49,pesantren gerat,"['pesantren', 'gerat']",2
2025-05-04 00:28:30,masyaallohhh nangisbetull,"['masyaallohhh', 'nangisbetull']",2
2025-05-03 23:48:40,,[],1
2025-05-03 22:37:53,bagus,['bagus'],1
2025-05-03 22:36:02,utama akhlak iman sopan santunjng perilaku peremanconto jepang disiplinnegars tidasemerawut rayat padedi harusnyah progamituhseperti inih adayng kekihbagey kemajuwan duduk dikursinung gu laporanlebih utama ahlakdan,"['utama', 'akhlak', 'iman', 'sopan', 'santunjng', 'perilaku', 'peremanconto', 'jepang', 'disiplinnegars', 'tidasemerawut', 'rayat', 'padedi', 'harusnyah', 'progamituhseperti', 'inih', 'adayng', 'kekihbagey', 'kemajuwan', 'duduk', 'dikursinung', 'gu', 'laporanlebih', 'utama', 'ahlakdan']",1
2025-05-03 19:22:15,mantap,['mantap'],1
2025-05-03 16:02:17,masya allahmantb,"['masya', 'allahmantb']",1
2025-05-03 15:44:35,bagus itusaya solo senangseandainya,"['bagus', 'itusaya', 'solo', 'senangseandainya']",1
2025-05-03 15:44:16,mantap,['mantap'],1
2025-05-03 15:42:38,alhamdulilah duli kondisi semangat,"['alhamdulilah', 'duli', 'kondisi', 'semangat']",1
2025-05-03 14:56:59,semangat sukses amin rabbal alamin,"['semangat', 'sukses', 'amin', 'rabbal', 'alamin']",2
2025-05-03 14:48:16,asllm bagus siiip patu wasllm,"['asllm', 'bagus', 'siiip', 'patu', 'wasllm']",1
2025-05-03 14:41:53,mantap kreen,"['mantap', 'kreen']",1
2025-05-03 14:40:55,zosss mantap bolh dkng lanjutkn,"['zosss', 'mantap', 'bolh', 'dkng', 'lanjutkn']",1
2025-05-03 14:02:01,mantap wal awiyat amin,"['mantap', 'wal', 'awiyat', 'amin']",1
2025-05-03 13:51:24,fakta armed,"['fakta', 'armed']",1
2025-05-03 13:39:40,umur hdp skrang mmikirkn sndri brhsil syng ortunyamin,"['umur', 'hdp', 'skrang', 'mmikirkn', 'sndri', 'brhsil', 'syng', 'ortunyamin']",1
2025-05-03 13:38:59,,[],1
2025-05-03 13:33:19,purwakarta resimen armed,"['purwakarta', 'resimen', 'armed']",1
2025-05-03 13:29:34,hebat positifsalutsalut,"['hebat', 'positifsalutsalut']",1
2025-05-03 13:15:38,mantap,['mantap'],1
2025-05-03 13:05:30,hebatt,['hebatt'],1
2025-05-03 12:38:22,mantap bagus itugubeenur sumatera utara tidur sibuk ganti eselon pperhatikan,"['mantap', 'bagus', 'itugubeenur', 'sumatera', 'utara', 'tidur', 'sibuk', 'ganti', 'eselon', 'pperhatikan']",1
2025-05-03 12:13:56,ok seteju,"['ok', 'seteju']",1
2025-05-03 12:10:55,cinta tanah air amin,"['cinta', 'tanah', 'air', 'amin']",1
2025-05-03 12:10:29,sk nyinyir bego,"['sk', 'nyinyir', 'bego']",2
2025-05-03 12:07:24,bagus hebat kelak agota,"['bagus', 'hebat', 'kelak', 'agota']",1
2025-05-03 12:01:57,mantab mulyadibisa,"['mantab', 'mulyadibisa']",1
2025-05-03 11:08:30,jamin aman ikutti,"['jamin', 'aman', 'ikutti']",1
2025-05-03 10:51:49,eee suka berani pegang senjata tajam latih angan cita untk,"['eee', 'suka', 'berani', 'pegang', 'senjata', 'tajam', 'latih', 'angan', 'cita', 'untk']",1
2025-05-03 10:39:52,alhamdulillah smoga konsisten yaa,"['alhamdulillah', 'smoga', 'konsisten', 'yaa']",1
2025-05-03 10:36:08,mantap mudah mudah an,"['mantap', 'mudah', 'mudah', 'an']",1
2025-05-03 10:29:59,,[],1
2025-05-03 10:14:12,keren tuk,"['keren', 'tuk']",1
2025-05-03 08:32:16,,[],2
2025-05-03 08:30:57,rubah perilaku,"['rubah', 'perilaku']",2
2025-05-03 08:30:26,wali kota tugas abri,"['wali', 'kota', 'tugas', 'abri']",1
2025-05-03 08:30:20,mantab,['mantab'],3
2025-05-03 08:05:38,mantaaaaap khdm,"['mantaaaaap', 'khdm']",1
2025-05-03 07:58:12,,[],1
2025-05-03 07:40:13,menang suka,"['menang', 'suka']",1
2025-05-03 07:26:38,gembleng uji,"['gembleng', 'uji']",1
2025-05-03 07:21:24,bagus ituank salur,"['bagus', 'ituank', 'salur']",1
2025-05-03 07:07:56,orangtua percaya protes percaya,"['orangtua', 'percaya', 'protes', 'percaya']",1
2025-05-03 07:04:20,mantapdedi,['mantapdedi'],1
2025-05-03 06:56:46,mantaaaab wilayah,"['mantaaaab', 'wilayah']",1
2025-05-03 06:29:46,awas ahk pasu selfi,"['awas', 'ahk', 'pasu', 'selfi']",3
2025-05-03 06:25:26,alhamdulillah pelatin armen amin,"['alhamdulillah', 'pelatin', 'armen', 'amin']",2
2025-05-03 06:23:17,mantap,['mantap'],1
2025-05-03 06:08:46,hebat bagus jasa,"['hebat', 'bagus', 'jasa']",1
2025-05-03 06:03:19,hebat,['hebat'],1
2025-05-03 05:41:32,bimbing mandiri,"['bimbing', 'mandiri']",1
2025-05-03 05:17:15,naaaa doongjgn dengar,"['naaaa', 'doongjgn', 'dengar']",2
2025-05-03 05:08:00,mantap aa aa smoga,"['mantap', 'aa', 'aa', 'smoga']",1
2025-05-03 05:04:14,,[],1
2025-05-03 04:50:47,terakssih,['terakssih'],1
2025-05-03 04:42:21,bentuk bangsamantap,"['bentuk', 'bangsamantap']",1
2025-05-03 04:23:13,ilmu hidup mandiri terima kasih maju amiiiin yrb,"['ilmu', 'hidup', 'mandiri', 'terima', 'kasih', 'maju', 'amiiiin', 'yrb']",1
2025-05-03 04:11:34,bagus tatak rama,"['bagus', 'tatak', 'rama']",1
2025-05-03 04:08:07,mantepppp,['mantepppp'],1
2025-05-03 03:57:54,alhamdulillah,['alhamdulillah'],2
2025-05-03 03:35:19,assalamualaikum nyimak mantap,"['assalamualaikum', 'nyimak', 'mantap']",1
2025-05-03 03:34:02,terima kasih purwakarta keebaikan sukses af unt,"['terima', 'kasih', 'purwakarta', 'keebaikan', 'sukses', 'af', 'unt']",1
2025-05-03 03:32:25,masya,['masya'],2
2025-05-03 03:14:27,biasabpk,['biasabpk'],2
2025-05-03 03:01:32,,[],2
2025-05-03 02:31:57,mas,['mas'],2
2025-05-03 02:22:48,gratis gizi taruna semester habis jutaini gratis nolak takut bara manfaat,"['gratis', 'gizi', 'taruna', 'semester', 'habis', 'jutaini', 'gratis', 'nolak', 'takut', 'bara', 'manfaat']",1
2025-05-03 02:17:23,mantap,['mantap'],1
2025-05-03 01:36:03,mantap,['mantap'],1
2025-05-03 01:21:09,keren,['keren'],1
2025-05-03 01:08:36,bogor,['bogor'],2
2025-05-03 01:05:14,naional,['naional'],2
2025-05-03 00:58:36,kpaicuma doanglihat senang hati menerahkan binakpai bergunahanya nabisin anggarandi bubar,"['kpaicuma', 'doanglihat', 'senang', 'hati', 'menerahkan', 'binakpai', 'bergunahanya', 'nabisin', 'anggarandi', 'bubar']",1
2025-05-03 00:57:12,,[],1
2025-05-03 00:50:29,mantap,['mantap'],1
2025-05-03 00:47:00,mantaaaap,['mantaaaap'],1
2025-05-03 00:36:47,kerreenn bravoo,"['kerreenn', 'bravoo']",1
2025-05-03 00:33:39,resah,['resah'],2
2025-05-03 00:30:51,mantap,['mantap'],1
2025-05-03 00:26:25,mantap suka alam kubur tenang yh,"['mantap', 'suka', 'alam', 'kubur', 'tenang', 'yh']",1
2025-05-03 00:21:52,mantaf dengar,"['mantaf', 'dengar']",1
2025-05-03 00:19:41,organisasi patut sinidrpd resah,"['organisasi', 'patut', 'sinidrpd', 'resah']",2
2025-05-03 00:19:23,mantap,['mantap'],1
2025-05-03 00:14:13,pelopor bentuk taat atur guru maju,"['pelopor', 'bentuk', 'taat', 'atur', 'guru', 'maju']",1
2025-05-03 00:08:09,masya unggul preman kedok organisasi kem selang kasih sayang,"['masya', 'unggul', 'preman', 'kedok', 'organisasi', 'kem', 'selang', 'kasih', 'sayang']",1
2025-05-03 00:04:18,keren gengster armed,"['keren', 'gengster', 'armed']",1
2025-05-03 00:03:20,amin rabbal alamiin,"['amin', 'rabbal', 'alamiin']",2
2025-05-02 23:58:38,bagus,['bagus'],1
2025-05-02 23:57:43,mantap setujuk,"['mantap', 'setujuk']",1
2025-05-02 23:54:24,mantafff,['mantafff'],1
2025-05-02 23:53:59,bagus minat modal dasar latih minimal dasar,"['bagus', 'minat', 'modal', 'dasar', 'latih', 'minimal', 'dasar']",1
2025-05-02 23:53:27,ayo buang sampah mikir korupsi,"['ayo', 'buang', 'sampah', 'mikir', 'korupsi']",1
2025-05-02 23:40:39,ajang koropsi,"['ajang', 'koropsi']",1
2025-05-02 23:37:34,mantap kenal hidup jaya maju istimewa,"['mantap', 'kenal', 'hidup', 'jaya', 'maju', 'istimewa']",1
2025-05-02 23:32:09,selamat goreng hai hai hai ampe kejer saudara lakilaki,"['selamat', 'goreng', 'hai', 'hai', 'hai', 'ampe', 'kejer', 'saudara', 'lakilaki']",2
2025-05-02 23:27:57,mantap mudah mudah keren,"['mantap', 'mudah', 'mudah', 'keren']",1
2025-05-02 23:22:58,hebring go ahead saudara lakilaki,"['hebring', 'go', 'ahead', 'saudara', 'lakilaki']",1
2025-05-02 23:22:18,hebaaat keren,"['hebaaat', 'keren']",1
2025-05-02 23:11:54,menusia hati tangan ukur keras intimidasi abai colot profesor ribut panggung kelhatan,"['menusia', 'hati', 'tangan', 'ukur', 'keras', 'intimidasi', 'abai', 'colot', 'profesor', 'ribut', 'panggung', 'kelhatan']",1
2025-05-02 23:05:01,bekas babelan kampung balen pang kumpul gang min pantau tuk,"['bekas', 'babelan', 'kampung', 'balen', 'pang', 'kumpul', 'gang', 'min', 'pantau', 'tuk']",2
2025-05-02 23:04:07,bagus,['bagus'],1
2025-05-02 23:01:43,,[],2
2025-05-02 23:01:09,mantap untk kbaikan gnrasi,"['mantap', 'untk', 'kbaikan', 'gnrasi']",1
2025-05-02 22:51:48,korupsi tenggelam laut,"['korupsi', 'tenggelam', 'laut']",2
2025-05-02 22:49:51,nasionalisme,['nasionalisme'],1
2025-05-02 22:47:33,bangt amin yrb,"['bangt', 'amin', 'yrb']",1
2025-05-02 22:44:54,langkah ugalan selesai soleh,"['langkah', 'ugalan', 'selesai', 'soleh']",1
2025-05-02 22:42:22,waoooo,['waoooo'],1
2025-05-02 22:41:51,wilujeng merdeka amin rabbal alamin bahagia,"['wilujeng', 'merdeka', 'amin', 'rabbal', 'alamin', 'bahagia']",2
2025-05-02 22:41:47,bagus,['bagus'],1
2025-05-02 22:38:19,mantap pemuda pemudi indonesasehat sukseamiiin rabbal alamin,"['mantap', 'pemuda', 'pemudi', 'indonesasehat', 'sukseamiiin', 'rabbal', 'alamin']",1
2025-05-02 22:38:02,btul daftar beuntung salah datu langkah langkah bagus aman,"['btul', 'daftar', 'beuntung', 'salah', 'datu', 'langkah', 'langkah', 'bagus', 'aman']",1
2025-05-02 22:38:02,takut guru ortunyatp aparat tunduk untk,"['takut', 'guru', 'ortunyatp', 'aparat', 'tunduk', 'untk']",1
2025-05-02 22:33:19,resimen armed mahasiswa menwa setelaj milik jiwa bela tanah air nyinyir militermendidik,"['resimen', 'armed', 'mahasiswa', 'menwa', 'setelaj', 'milik', 'jiwa', 'bela', 'tanah', 'air', 'nyinyir', 'militermendidik']",1
2025-05-02 22:31:36,harap preman tindak,"['harap', 'preman', 'tindak']",2
2025-05-02 22:28:14,meridoi kuasa bijak,"['meridoi', 'kuasa', 'bijak']",2
2025-05-02 22:19:32,hbt biasaindonesia majulnjut bngga,"['hbt', 'biasaindonesia', 'majulnjut', 'bngga']",1
2025-05-02 22:15:57,kalbar bangga bijak,"['kalbar', 'bangga', 'bijak']",1
2025-05-02 22:07:33,terima kasih bijak umur amin aminnn aminnn,"['terima', 'kasih', 'bijak', 'umur', 'amin', 'aminnn', 'aminnn']",1
2025-05-02 22:04:43,,[],1
2025-05-02 22:02:56,baca biografi sukses dunia kreatif arah arah,"['baca', 'biografi', 'sukses', 'dunia', 'kreatif', 'arah', 'arah']",1
2025-05-02 21:49:12,suksesaammin,['suksesaammin'],1
2025-05-02 21:39:04,ponakan susah malas nyusahin orgtua duniagmn,"['ponakan', 'susah', 'malas', 'nyusahin', 'orgtua', 'duniagmn']",2
2025-05-02 21:12:53,depa kuat,"['depa', 'kuat']",2
2025-05-02 21:12:42,najal,['najal'],1
2025-05-02 21:08:54,mantab menang haru programprgram gebrak inovasi berkah,"['mantab', 'menang', 'haru', 'programprgram', 'gebrak', 'inovasi', 'berkah']",1
2025-05-02 20:25:33,sayahsangatsetujudanmendukungsekali,['sayahsangatsetujudanmendukungsekali'],1
